OBJECTID,NAME,XCoord,YCoord,LATIT,LONGI,
7440,Optima Psychiatric Institute,-71.4742339,42.9909174,42.990917,-71.474234,
7441,Saint Joseph Hospital and Trauma Center,-71.4803065,42.7494084,42.749408,-71.480306,
7442,Manchester Veterans Affairs Medical Center,-71.4411793,43.0125474,43.012547,-71.441179,
7443,Memorial Hospital,-71.1370003,44.06177,44.06177,-71.137,
7444,Androscoggin Valley Hospital,-71.1552193,44.4870515,44.487052,-71.155219,
7445,Alice Peck Day Memorial Hospital,-72.2641286,43.6409862,43.640986,-72.264129,
7446,Dartmouth - Hitchcock Medical Center,-72.2734441,43.6761348,43.676135,-72.273444,
7447,Linwood Medical Center,-71.6709142,44.0434002,44.0434,-71.670914,
7448,Littleton Regional Hospital,-71.8259457,44.3175104,44.31751,-71.825946,
7449,Speare Memorial Hospital,-71.6951972,43.757815,43.757815,-71.695197,
7450,Concord Hospital,-71.5616585,43.1977304,43.19773,-71.561658,
7451,Franklin Regional Hospital,-71.6445609,43.4483783,43.448378,-71.644561,
7452,HealthSouth Rehabilitation Hospital,-71.5631271,43.2013191,43.201319,-71.563127,
7453,New Hampshire Hospital,-71.5431053,43.1960094,43.196009,-71.543105,
7454,New London Hospital,-72.0006323,43.4206149,43.420615,-72.000632,
7455,Weeks Medical Center,-71.5544882,44.4862886,44.486289,-71.554488,
7456,Whitefield Family Health Clinic,-71.6123067,44.3731161,44.373116,-71.612307,
7457,Valley Regional Hospital,-72.3410786,43.3847988,43.384799,-72.341079,
7458,Beech Hill Hospital,-72.0667484,42.91036,42.91036,-72.066748,
7459,Cheshire Medical Center Dartmouth - Hitchcock Keene,-72.2918157,42.9490078,42.949008,-72.291816,
7460,Keene Clinic,-72.2925857,42.9500807,42.950081,-72.292586,
7461,Copley Hospital,-72.5913074,44.5534768,44.553477,-72.591307,
7462,McKerley Health Care Center,-72.5959486,44.5681077,44.568108,-72.595949,
7463,University of Vermont Medical Center,-73.1938462,44.4792124,44.479212,-73.193846,
7464,University Health Center Campus Branch,-73.2015164,44.480327,44.480327,-73.201516,
7465,Central Vermont Medical Center,-72.5606525,44.2202669,44.220267,-72.560652,
7466,Vermont State Hospital,-72.7509263,44.3316688,44.331669,-72.750926,
7467,Northeast Kingdom Mental Health Center,-72.0150949,44.4203359,44.420336,-72.015095,
7468,Northeastern Vermont Regional Hospital,-72.0094594,44.4457231,44.445723,-72.009459,
7469,North Country Hospital and Health Center,-72.2006903,44.9558047,44.955805,-72.20069,
7470,Northside Medical Center,-73.0426041,43.1992425,43.199243,-73.042604,
7471,Brattleboro Memorial Hospital,-72.5648585,42.8434657,42.843466,-72.564858,
7472,Southwestern Vermont Medical Center Deerfield Valley Campus,-72.8223184,42.7986932,42.798693,-72.822318,
7473,The Health Center at Bellows Falls,-72.4445328,43.1267446,43.126745,-72.444533,
7474,Grace Cottage Hospital,-72.6678229,43.0489771,43.048977,-72.667823,
7475,Brattleboro Retreat Healthcare,-72.5633397,42.8593039,42.859304,-72.56334,
7476,Gifford Medical Center,-72.6654193,43.916701,43.916701,-72.665419,
7477,Caverly Preventorium (historical),-73.0176092,43.7147884,43.714788,-73.017609,
7478,Eden Park Nursing Home,-72.9617726,43.5984016,43.598402,-72.961773,
7479,McKerley Health Care Center,-72.9617726,43.5953462,43.595346,-72.961773,
7480,Rutland Regional Medical Center,-72.9555041,43.5981471,43.598147,-72.955504,
7481,Mount Ascutney Hospital and Health Center,-72.4029911,43.4875476,43.487548,-72.402991,
7482,Ottauquechee Health Center,-72.5131496,43.6272917,43.627292,-72.51315,
7483,Springfield Hospital,-72.494643,43.2981518,43.298152,-72.494643,
7484,White River Junction Veterans Affairs Medical Center,-72.3431171,43.6483167,43.648317,-72.343117,
7485,Carteret General Hospital,-76.7547664,34.7262695,34.72627,-76.754766,
7486,Loveland Memeorial Hospital,-105.0897029,40.3977613,40.397761,-105.089703,
7487,Mitchell County Hospital,-100.8760721,32.4067304,32.40673,-100.876072,
7488,Davison Infirmary,-72.6509265,41.5670431,41.567043,-72.650926,
7489,Elmcrest Psychiatric Institute,-72.6395372,41.572321,41.572321,-72.639537,
7490,Middlesex Hospital,-72.64688,41.554454,41.554454,-72.64688,
7491,John Dempsey Regional Center,-71.9181282,41.9067646,41.906765,-71.918128,
7492,Natchaug Hospital,-71.9475734,41.7862096,41.78621,-71.947573,
7493,Natchaug Hospital,-72.1979285,41.7411757,41.741176,-72.197928,
7494,Windham Community Memorial Hospital,-72.2261648,41.7172576,41.717258,-72.226165,
7495,Wesley Medical Clinic,-93.9902312,43.0882981,43.088298,-93.990231,
7496,Titonka Care Center,-94.0488446,43.2346839,43.234684,-94.048845,
7497,Titonka Medical Center,-94.0416221,43.2366284,43.236628,-94.041622,
7498,North Kossuth Medical Clinic,-94.3099679,43.3852364,43.385236,-94.309968,
7499,Kossuth Regional Health Center,-94.2180192,43.2927386,43.292739,-94.218019,
7500,Heritage Homes,-94.2180192,43.2927386,43.292739,-94.218019,
7501,Bancroft Medical and Dental Clinic,-94.2207972,43.2932941,43.293294,-94.220797,
7502,Kossuth Regional Health Center,-94.2258605,43.056736,43.056736,-94.22586,
7503,Iowa Eye Institute,-94.2255186,43.0566333,43.056633,-94.225519,
7504,North Iowa Oral Surgery Associates,-94.2371858,43.069133,43.069133,-94.237186,
7505,Louscher Family Dentistry,-94.2294078,43.0713551,43.071355,-94.229408,
7506,Good Samaritan Center,-94.2419082,43.0649664,43.064966,-94.241908,
7507,Chiropractic Wellness Center,-94.2352413,43.0694107,43.069411,-94.235241,
7508,Family Foot Care Center,-94.2174628,43.0788549,43.078855,-94.217463,
7509,Algona Manor Care Center,-94.208018,43.0669107,43.066911,-94.208018,
7510,Algona Eye Clinic,-94.2366302,43.0707996,43.0708,-94.23663,
7511,Algona Chiropractic Clinic,-94.2366302,43.0682996,43.0683,-94.23663,
7512,Pocahontas Community Hospital,-94.6778562,42.7410546,42.741055,-94.677856,
7513,Trimark Physicians Center,-94.678036,42.7413631,42.741363,-94.678036,
7514,Pocahontas Manor Care Center,-94.678036,42.7419186,42.741919,-94.678036,
7515,Senior Living Center,-94.678036,42.7419186,42.741919,-94.678036,
7516,Vonnahme Chiropractic Clinic,-94.6685912,42.734141,42.734141,-94.668591,
7517,Sinek Vision Clinic,-94.6691468,42.7346965,42.734697,-94.669147,
7518,Kass Chiropractic Clinic,-94.678036,42.7413631,42.741363,-94.678036,
7519,Rolfe Medical Surgical Clinic,-94.5280316,42.8133056,42.813306,-94.528032,
7520,Mercy Family Care Center,-94.8516518,42.8455287,42.845529,-94.851652,
7521,Laurens Medical Clinic,-94.8447071,42.8466397,42.84664,-94.844707,
7522,Trimark Physicians Group Center,-94.8463735,42.5805335,42.580534,-94.846373,
7523,Fonda Medical Clinic,-94.8463735,42.5805335,42.580534,-94.846373,
7524,Fonda Nursing and Rehabilitation Center,-94.8424845,42.5860888,42.586089,-94.842484,
7525,Rolfe Care Center,-94.5355318,42.8133056,42.813306,-94.535532,
7526,Emmetsburg Eye Care Center,-94.6794245,43.112465,43.112465,-94.679424,
7527,Emmetsburg Chiropractic Clinic,-94.6802578,43.112465,43.112465,-94.680258,
7528,Emmetsburg Medical Surgical Clinic,-94.6833135,43.1116317,43.111632,-94.683313,
7529,Lakeside Lutheran Home,-94.6827579,43.1180204,43.11802,-94.682758,
7530,Family Vision Care Center,-94.6785911,43.112465,43.112465,-94.678591,
7531,Parc Hall,-94.6913692,43.1202425,43.120243,-94.691369,
7532,Emmetsburg Care Center,-94.6822022,43.1013542,43.101354,-94.682202,
7533,Ruthven Community Care Center,-94.8860971,43.1296875,43.129688,-94.886097,
7534,Graettinger Medical Clinic,-94.7513713,43.2380159,43.238016,-94.751371,
7535,Graettinger Dental Clinic,-94.7508158,43.2380159,43.238016,-94.750816,
7536,Graettinger Clinic of Chiropractic Care,-94.7519269,43.2374604,43.23746,-94.751927,
7537,West Bend Care Center,-94.4485839,42.9663583,42.966358,-94.448584,
7538,West Bend Dental Clinic,-94.4446948,42.9571917,42.957192,-94.444695,
7539,Central Iowa Eyecare Center,-94.4446948,42.9571917,42.957192,-94.444695,
7540,Lake Mills Clinic,-93.5282678,43.4107879,43.410788,-93.528268,
7541,Lake Mills Care Center,-93.5293789,43.4105102,43.41051,-93.529379,
7542,Dakken Chiropractic Office,-93.5341014,43.4199546,43.419955,-93.534101,
7543,Related Health Care Center,-93.529379,43.4163435,43.416344,-93.529379,
7544,Family Optometry Center,-93.5341014,43.4196768,43.419677,-93.534101,
7545,Family Dental Center,-93.530768,43.4191213,43.419121,-93.530768,
7546,Mercy Family Care Center,-93.5271566,43.4185657,43.418566,-93.527157,
7547,Wilson Dental Center,-93.6377148,43.2641226,43.264123,-93.637715,
7548,Forest City Chiropractic and Sports Medicine Center,-93.6377148,43.2652337,43.265234,-93.637715,
7549,Good Samaritan Center,-93.6402148,43.2582893,43.258289,-93.640215,
7550,Koenen Chiropractic Clinic,-93.6385481,43.2621781,43.262178,-93.638548,
7551,Forest City Regional Medical Center,-93.6279922,43.2707891,43.270789,-93.627992,
7552,Timely Mission Nursing Home,-93.9530086,43.3888465,43.388847,-93.953009,
7553,Mercy Family Care - Buffalo Center,-93.9466193,43.3860687,43.386069,-93.946619,
7554,Buffalo Center Chiropractic,-93.9460637,43.3860687,43.386069,-93.946064,
7555,Buena Vista Regional Medical Center,-95.2225872,42.644909,42.644909,-95.222587,
7556,Northwest Iowa Ear Nose and Throat Center,-95.2227739,42.6449805,42.644981,-95.222774,
7557,Buena Vista Clinic,-95.2227739,42.6449805,42.644981,-95.222774,
7558,Methodist Manor,-95.2169404,42.6419249,42.641925,-95.21694,
7559,Iowa Eye Institute,-95.2044401,42.6447025,42.644703,-95.20444,
7560,Sports Rehab and Phusical Therapy Center,-95.2038845,42.6447025,42.644703,-95.203884,
7561,Storm Lake Chiropractic Clinic,-95.2044401,42.6447025,42.644703,-95.20444,
7562,Family Health Center - Storm Lake,-95.2294408,42.6447028,42.644703,-95.229441,
7563,Family Dental Center,-95.2030511,42.6458136,42.645814,-95.203051,
7564,Storm Lake Manor,-95.1999955,42.6552579,42.655258,-95.199995,
7565,Oral Maxillofacial Surgery Associates,-95.1891618,42.6458134,42.645813,-95.189162,
7566,Buena Vista Clinic,-95.2211072,42.6460916,42.646092,-95.221107,
7567,Foot and Ankle Clinic,-95.1891618,42.6449801,42.64498,-95.189162,
7568,Spectra Health Care,-95.1702727,42.6883128,42.688313,-95.170273,
7569,Fox and Boyd Dental Center,-95.1502718,42.8933093,42.893309,-95.150272,
7570,Sioux Care Center,-95.1438827,42.8946981,42.894698,-95.143883,
7571,Trimark Physicians Group,-95.002767,42.6055342,42.605534,-95.002767,
7572,Newell Good Samaritan Center,-95.0086005,42.6027565,42.602757,-95.0086,
7573,Lasky Wellness Clinic,-94.9824889,42.8616407,42.861641,-94.982489,
7574,Pleasant View Home,-94.9524884,42.7727536,42.772754,-94.952488,
7575,Britt Chiropractic Center,-93.8027208,43.0966288,43.096629,-93.802721,
7576,Family Eye Care Center,-93.8021652,43.0974621,43.097462,-93.802165,
7577,Hancock County Memorial Hospital,-93.8080749,43.0982093,43.098209,-93.808075,
7578,Britt Medical Clinic,-93.8079989,43.0982955,43.098296,-93.807999,
7579,Westview Care Center,-93.8113324,43.0927402,43.09274,-93.811332,
7580,Concord Care Center,-93.608545,43.0910718,43.091072,-93.608545,
7581,Garner Medical Clinic,-93.6016004,43.1027381,43.102738,-93.6016,
7582,Wood Chiropractic Clinic,-93.6021559,43.1027381,43.102738,-93.602156,
7583,Family Eye Care Center,-93.6016004,43.1007937,43.100794,-93.6016,
7584,Garner Family Practice,-93.6013226,43.1007937,43.100794,-93.601323,
7585,Kanawha Medical Clinic,-93.7932746,42.9346888,42.934689,-93.793275,
7586,Kanawha Community Nursing Home,-93.7949413,42.9391331,42.939133,-93.794941,
7587,Humboldt County Memorial Hospital,-94.2320327,42.7326813,42.732681,-94.232033,
7588,Trimark Physicians Group Building,-94.2313521,42.7330271,42.733027,-94.231352,
7589,Humboldt Chiropractic Center,-94.2132957,42.7213603,42.72136,-94.213296,
7590,Dunscombe Dental Clinic,-94.2132957,42.7213603,42.72136,-94.213296,
7591,Humboldt Group Home,-94.2210738,42.7246936,42.724694,-94.221074,
7592,Humboldt Care Center South,-94.2271852,42.7299715,42.729972,-94.227185,
7593,First Avenue Chiropractic Center,-94.2171847,42.7224714,42.722471,-94.217185,
7594,Humboldt Care Center North,-94.2249628,42.7338604,42.73386,-94.224963,
7595,Humboldt Eye Clinic,-94.2252407,42.7333048,42.733305,-94.225241,
7596,Trimark Physicians Group Building,-94.2896879,42.8683035,42.868304,-94.289688,
7597,Charter Oak Walk-in Medical Center,-72.2103567,41.3656535,41.365654,-72.210357,
7598,Groton Walk-in Medical Care Center,-72.0520197,41.3470429,41.347043,-72.05202,
7599,Uncas on Thames Hospital,-72.0953553,41.5070426,41.507043,-72.095355,
7600,Charlotte Hungerford Hospital,-73.1329181,41.7917357,41.791736,-73.132918,
7601,Geer Memorial Health Center,-73.3320616,42.0164816,42.016482,-73.332062,
7602,New Milford Hospital,-73.4098116,41.5818893,41.581889,-73.409812,
7603,Milford Hospital,-73.0652179,41.2161273,41.216127,-73.065218,
7604,Milford Mental Health Clinic,-73.0737183,41.213986,41.213986,-73.073718,
7605,Orchard Medical Center,-72.9420472,41.3103749,41.310375,-72.942047,
7606,Regis Health Center,-72.9401027,41.3098193,41.309819,-72.940103,
7607,Yale-New Haven Hospital Saint Raphael Campus,-72.9431851,41.3103005,41.310301,-72.943185,
7608,Salem Health Care Center,-73.0648305,41.5012077,41.501208,-73.06483,
7609,South Pavilion Hospital,-72.9362136,41.303986,41.303986,-72.936214,
7610,Veterans Affairs Connecticut Healthcare System West Haven Campus,-72.9575718,41.2842247,41.284225,-72.957572,
7611,Waterbury Hospital,-73.0589588,41.5594169,41.559417,-73.058959,
7612,West Pavilion Childrens Hospital,-72.9362136,41.303986,41.303986,-72.936214,
7613,Yale Psychiatric Institute,-72.918991,41.3350971,41.335097,-72.918991,
7614,Yale - New Haven Hospital,-72.9351581,41.3046062,41.304606,-72.935158,
7615,Atrium Health Care Center,-72.948714,41.3092638,41.309264,-72.948714,
7616,Chapel Medical Center,-72.9439916,41.3112082,41.311208,-72.943992,
7617,Dixwell Health Center,-72.9337136,41.3075971,41.307597,-72.933714,
7618,East Pavilion,-72.935658,41.3034304,41.30343,-72.935658,
7619,Easter Seals Rehabilitation Center,-73.0642748,41.5742636,41.574264,-73.064275,
7620,Griffin Hospital,-73.0890872,41.3351089,41.335109,-73.089087,
7621,Hill Health Center,-72.9381581,41.2975971,41.297597,-72.938158,
7622,Long Wharf Health Center,-72.9223243,41.2928749,41.292875,-72.922324,
7623,Mercy Medical Center,-104.9527576,39.7430426,39.743043,-104.952758,
7624,Good Shepherd Health Center,-93.1957589,43.1538508,43.153851,-93.195759,
7625,North Iowa Mercy Health Center,-93.2168703,43.1485724,43.148572,-93.21687,
7626,Womens Health Center,-93.2174258,43.1485724,43.148572,-93.217426,
7627,Mercy Family Care Center - Forest Park,-93.2174258,43.1485724,43.148572,-93.217426,
7628,Radiologists of North Iowa Center,-93.2174258,43.1485724,43.148572,-93.217426,
7629,North Iowa Dentistry Center,-93.2329817,43.148294,43.148294,-93.232982,
7630,Stone Creek Family Dental Clinic,-93.2460374,43.1488492,43.148849,-93.246037,
7631,Anchor Family Health Center,-93.2460374,43.1488492,43.148849,-93.246037,
7632,North Iowa Eye Clinic,-93.2488152,43.1480158,43.148016,-93.248815,
7633,Family Dentistry Center,-93.2496485,43.1480158,43.148016,-93.249648,
7634,Iowa Odd Fellows and Orphans Home,-93.2168702,43.1327395,43.13274,-93.21687,
7635,Associates in Obstetrics and Gynecology Center,-93.2377039,43.1444051,43.144405,-93.237704,
7636,Mercy Medical Center - North Iowa East Campus,-93.2170946,43.1502227,43.150223,-93.217095,
7637,Mason City Clinic,-93.2138147,43.1496836,43.149684,-93.213815,
7638,Pediatric and Adolescent Clinic,-93.2613154,43.158293,43.158293,-93.261315,
7639,North Iowa Mercy Health Center - West Campus,-93.2613154,43.158293,43.158293,-93.261315,
7640,Mental Health Center of North Iowa Incorporated,-93.2599265,43.1491267,43.149127,-93.259926,
7641,Central Park Dentistry Center,-93.200759,43.1524618,43.152462,-93.200759,
7642,Haas Chiropractic Clinic,-93.2007589,43.1380177,43.138018,-93.200759,
7643,Mercy Family Care Center - Regency,-93.1665917,43.1466298,43.14663,-93.166592,
7644,Heritage Care Center,-93.1807587,43.1471848,43.147185,-93.180759,
7645,Sun Rise Care and Rehabilitation Center for Mason City,-93.2213148,43.1494055,43.149406,-93.221315,
7646,Family Chiropractic Center,-93.2154815,43.1610721,43.161072,-93.215481,
7647,Masters Chiropractic Clinic,-93.2027034,43.1530173,43.153017,-93.202703,
7648,Willow Pointe Assisted Living Center,-93.2474263,43.1485713,43.148571,-93.247426,
7649,Rockwell Dental Clinic,-93.1896464,42.9849662,42.984966,-93.189646,
7650,Rockwell Community Nursing Home,-93.1827019,42.9874663,42.987466,-93.182702,
7651,Oakwood Care Center,-93.3918728,43.1435703,43.14357,-93.391873,
7652,Mercy Family Care Center - Clear Lake,-93.371039,43.1324597,43.13246,-93.371039,
7653,Clear Lake Chiropractic Clinic,-93.3782614,43.1377373,43.137737,-93.378261,
7654,Blinkman Chiropractic Center,-93.3754836,43.1332929,43.133293,-93.375484,
7655,Abbas Chiropractic Clinic,-93.3782614,43.1349596,43.13496,-93.378261,
7656,Sparks Chiropractic Clinic,-93.3882616,43.1394037,43.139404,-93.388262,
7657,Chiropractic Offices,-91.7820978,43.3044167,43.304417,-91.782098,
7658,Barthell Eastern Star Nursing Home,-91.7770977,43.2941394,43.294139,-91.777098,
7659,Gunderson Lutheran Vision Center,-91.7945985,43.2916391,43.291639,-91.794598,
7660,Aase Haugen Homes,-91.8001543,43.3033054,43.303305,-91.800154,
7661,Decorah Clinic,-91.7723752,43.2946949,43.294695,-91.772375,
7662,Gunderson Clinic - Decorah,-91.7723752,43.2946949,43.294695,-91.772375,
7663,Gunderson Lutheran Podiatry Center,-91.7909872,43.2958057,43.295806,-91.790987,
7664,Family Chiropractic Clinic,-91.7737642,43.2916395,43.29164,-91.773764,
7665,Gunderson Clinic Oral Surgery,-91.7868203,43.3035834,43.303583,-91.78682,
7666,Swella Clinic of Chiropractic,-91.7904317,43.2958057,43.295806,-91.790432,
7667,Decorah Dental Associates Center,-91.7909872,43.295528,43.295528,-91.790987,
7668,Gunderson Clinic - Ossian,-91.7634885,43.1455313,43.145531,-91.763488,
7669,Gunderson Clinic,-91.8648816,43.1830292,43.183029,-91.864882,
7670,Decorah Chiropractic Center,-91.7920984,43.2902503,43.29025,-91.792098,
7671,Oneota Riverview Care Facility,-91.745985,43.2991397,43.29914,-91.745985,
7672,Doctor Barnes Sanitarium (historical),-73.553735,41.0742635,41.074264,-73.553735,
7673,Family Health Care Center,-73.1059424,41.2981523,41.298152,-73.105942,
7674,Greenwich Hospital,-73.6301943,41.0344651,41.034465,-73.630194,
7675,Norwalk Hospital,-73.422038,41.1114669,41.111467,-73.422038,
7676,Saint Joseph Medical Center,-73.5345674,41.0667635,41.066764,-73.534567,
7677,Stamford Hospital,-73.5523965,41.0549961,41.054996,-73.552396,
7678,Shelton Lakes Health Care Center,-73.1148318,41.3131522,41.313152,-73.114832,
